name	description	database	size	setRank	pSetRank	correctedPValue	adjustedPValue
map02010	ABC transporters	KEGG	653	0.0760030121109985	4.16264190960188e-11	5.42773075584027e-08	8.68436920934443e-07
map01064	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid	KEGG	67	0.0462298452968985	1.19531551290001e-07	0.0354263224461241	8.68436920934443e-07
map00470	D-Amino acid metabolism	KEGG	120	0.0422347766482906	4.39738840785686e-07	0.00154496067336479	8.68436920934443e-07
map00220	Arginine biosynthesis	KEGG	83	0.0280788669094484	9.30770612272166e-05	0.00981418683272255	8.68436920934443e-07
map04071	Sphingolipid signaling pathway	KEGG	97	0.0277974028412612	0.000104669695524517	0.00258805961298428	8.68436920934443e-07
map02020	Two-component system	KEGG	552	0.0263848807117939	0.000193503780983453	8.09750825474799e-05	8.68436920934443e-07
map00230	Purine metabolism	KEGG	318	0.0218511376475712	0.00159874555800771	0.0020754446510104	8.68436920934443e-07
map01065	Biosynthesis of alkaloids derived from histidine and purine	KEGG	35	0.0173685978862967	0.0162809190947682	0.0196675153262325	8.68436920934443e-07
map04070	Phosphatidylinositol signaling system	KEGG	84	0.0158864018709991	0.0371653583535123	0.694805194805195	8.68436920934443e-07
map01063	Biosynthesis of alkaloids derived from shikimate pathway	KEGG	143	0.0145697666056534	0.0795582642253692	0.0184510952912773	8.68436920934443e-07
map04024	cAMP signaling pathway	KEGG	193	0.0133212101930549	0.168040957625672	0.0516181154679693	8.68436920934443e-07
map00250	Alanine, aspartate and glutamate metabolism	KEGG	98	0.0131785767646896	0.182717794537393	0.0307101433019455	8.68436920934443e-07
map01210	2-Oxocarboxylic acid metabolism	KEGG	216	0.0119669608630489	0.388365249932528	1	8.68436920934443e-07
map01220	Degradation of aromatic compounds	KEGG	478	0.0101696746968206	1	0.00159759883740022	8.68436920934443e-07
map00564	Glycerophospholipid metabolism	KEGG	171	0.00822342347508665	1	0.0127380810176824	8.68436920934443e-07
map00240	Pyrimidine metabolism	KEGG	174	0.00310224688936457	1	0.0132555655590257	8.68436920934443e-07
map00410	beta-Alanine metabolism	KEGG	77	0.00724047742739634	1	0.0225977744038987	8.68436920934443e-07
map01232	Nucleotide metabolism	KEGG	177	0.00559822573252945	1	0.0323807786062226	8.68436920934443e-07
map00330	Arginine and proline metabolism	KEGG	176	0.00605612059683545	1	0.0329948752249846	8.68436920934443e-07
map00261	Monobactam biosynthesis	KEGG	67	0.00661302014072358	1	0.0443752175638224	8.68436920934443e-07
map00780	Biotin metabolism	KEGG	53	0.00167047306942444	1	0.0511626824557126	8.68436920934443e-07
map00053	Ascorbate and aldarate metabolism	KEGG	119	0.00567642195551972	1	0.053179618499923	8.68436920934443e-07
map00760	Nicotinate and nicotinamide metabolism	KEGG	149	0.00302877448011983	1	0.0631504920062532	8.68436920934443e-07
map00360	Phenylalanine metabolism	KEGG	123	0.00745528728682667	1	0.067686138901186	8.68436920934443e-07
map04080	Neuroactive ligand-receptor interaction	KEGG	380	0.00229105195004406	1	0.0732974301652229	8.68436920934443e-07
map00232	Caffeine metabolism	KEGG	38	0.00156598888645246	1	0.0846813357970977	8.68436920934443e-07
map04068	FoxO signaling pathway	KEGG	107	0.0089948141501437	1	0.0874815712125907	8.68436920934443e-07
map01040	Biosynthesis of unsaturated fatty acids	KEGG	106	0.00268903797511474	1	0.0912890461451192	8.68436920934443e-07
map00052	Galactose metabolism	KEGG	124	0.00861153316247681	1	0.0940731379498848	8.68436920934443e-07
map00550	Peptidoglycan biosynthesis	KEGG	80	0.00147960692970994	1	0.100231108708177	8.68436920934443e-07
map00561	Glycerolipid metabolism	KEGG	129	0.00897019428692365	1	0.102330674166614	8.68436920934443e-07
