name	description	database	size	setRank	pSetRank	correctedPValue	adjustedPValue
map01200	Carbon metabolism	KEGG	479	0.0778767889731062	3.51218692819246e-16	0.000743586556509748	0.00255295227214958
map00020	Citrate cycle (TCA cycle)	KEGG	86	0.0400075567389894	8.9609780350582e-10	1	0.00255295227214958
map00010	Glycolysis / Gluconeogenesis	KEGG	137	0.0381872788727039	2.20483070688787e-09	0.0819489709743328	0.00255295227214958
map00720	Carbon fixation pathways in prokaryotes	KEGG	160	0.0338813946439089	2.07675944333759e-08	1	0.00255295227214958
map00620	Pyruvate metabolism	KEGG	164	0.0337021085927053	2.2800529177329e-08	0.24782498157979	0.00255295227214958
map00470	D-Amino acid metabolism	KEGG	120	0.0328963212470229	3.52746996677683e-08	0.161263392663291	0.00255295227214958
map00220	Arginine biosynthesis	KEGG	83	0.0239540023581535	7.44375127349718e-06	0.00417436327887589	0.00255295227214958
map01230	Biosynthesis of amino acids	KEGG	366	0.0218019176895876	3.13627093198665e-05	0.149011230658081	0.00255295227214958
map04071	Sphingolipid signaling pathway	KEGG	97	0.0204094384669511	8.25002612062117e-05	0.00845226111502275	0.00255295227214958
map00330	Arginine and proline metabolism	KEGG	176	0.0187853750587569	0.000265649448583944	0.00795608579465069	0.00255295227214958
map01064	Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid	KEGG	67	0.0156323052373384	0.00296151929614569	0.0982179245582179	0.00255295227214958
map01065	Biosynthesis of alkaloids derived from histidine and purine	KEGG	35	0.0128091411517782	0.0304051452242806	0.0553326306060643	0.00255295227214958
map01240	Biosynthesis of cofactors	KEGG	703	0.0114458145439588	0.0993515849976821	0.185713450816196	0.00255295227214958
map04024	cAMP signaling pathway	KEGG	193	0.0109256118861164	0.157369916934607	0.101068821785099	0.00255295227214958
map01250	Biosynthesis of nucleotide sugars	KEGG	411	0.0107274734539886	0.187332736325805	0.0117667019958796	0.00255295227214958
map01063	Biosynthesis of alkaloids derived from shikimate pathway	KEGG	143	0.0100691973689798	0.339172866877936	0.0462222685698983	0.00255295227214958
map01062	Biosynthesis of terpenoids and steroids	KEGG	98	0.00983961368259766	0.416963737802992	1	0.00255295227214958
map04070	Phosphatidylinositol signaling system	KEGG	84	0.00974818081637647	0.451765925324585	0.351351351351351	0.00255295227214958
map04068	FoxO signaling pathway	KEGG	107	0.00937949841279708	0.63250076496382	0.0585277319442769	0.00255295227214958
map00760	Nicotinate and nicotinamide metabolism	KEGG	149	0.00860777562087102	1	0.000159559517009349	0.00255295227214958
map02010	ABC transporters	KEGG	653	0.00705506153857622	1	0.0210935453149185	0.00255295227214958
map00480	Glutathione metabolism	KEGG	95	0.00339232389516375	1	0.0285233302968048	0.00255295227214958
map00780	Biotin metabolism	KEGG	53	0.00196841228698596	1	0.0334794284800927	0.00255295227214958
map00230	Purine metabolism	KEGG	318	0.00845042227150179	1	0.0359904356664871	0.00255295227214958
map00190	Oxidative phosphorylation	KEGG	239	0.00261135373630196	1	0.0495680423589637	0.00255295227214958
map00360	Phenylalanine metabolism	KEGG	123	0.00814106918603264	1	0.0532944655384499	0.00255295227214958
map00564	Glycerophospholipid metabolism	KEGG	171	0.00334578118608565	1	0.0613638158368986	0.00255295227214958
map02020	Two-component system	KEGG	552	0.00753664620082243	1	0.0621377585260207	0.00255295227214958
map00310	Lysine degradation	KEGG	148	0.00513327465940717	1	0.0658092985519819	0.00255295227214958
map00561	Glycerolipid metabolism	KEGG	129	0.00608504814780807	1	0.0699825112140313	0.00255295227214958
map00270	Cysteine and methionine metabolism	KEGG	189	0.00526595441717569	1	0.0746904858954922	0.00255295227214958
map00910	Nitrogen metabolism	KEGG	87	0.00235340327111737	1	0.0872814288031389	0.00255295227214958
map00410	beta-Alanine metabolism	KEGG	77	0.00321717408736968	1	0.0887116860137541	0.00255295227214958
map00260	Glycine, serine and threonine metabolism	KEGG	157	0.00582269668551271	1	0.101912889491883	0.00255295227214958
map00240	Pyrimidine metabolism	KEGG	174	0.00350936035409628	1	0.102089711072032	0.00255295227214958
map00053	Ascorbate and aldarate metabolism	KEGG	119	0.00350924317731919	1	0.129278538520339	0.00255295227214958
map01055	Biosynthesis of vancomycin group antibiotics	KEGG	48	0.00231379796168127	1	0.129339271551461	0.00255295227214958
map00643	Styrene degradation	KEGG	49	0.00286608844972113	1	0.137387387387388	0.00255295227214958
map01220	Degradation of aromatic compounds	KEGG	478	0.00521380141680809	1	0.146456374297962	0.00255295227214958
map00630	Glyoxylate and dicarboxylate metabolism	KEGG	163	0.00702115904992488	1	0.155379627627669	0.00255295227214958
map01232	Nucleotide metabolism	KEGG	177	0.0012724597652683	1	0.157094219663354	0.00255295227214958
map04080	Neuroactive ligand-receptor interaction	KEGG	380	0.00273263114996895	1	0.161905260260299	0.00255295227214958
map00140	Steroid hormone biosynthesis	KEGG	146	0.00217715966431844	1	0.164022939417974	0.00255295227214958
map00960	Tropane, piperidine and pyridine alkaloid biosynthesis	KEGG	105	0.00169433737937846	1	0.165268277535735	0.00255295227214958
map00232	Caffeine metabolism	KEGG	38	0.00137844666214272	1	0.169672819292206	0.00255295227214958
map01051	Biosynthesis of ansamycins	KEGG	64	0.00230208968599183	1	0.171191507534623	0.00255295227214958
map00680	Methane metabolism	KEGG	283	0.0058037631468866	1	0.174943566591422	0.00255295227214958
map04150	mTOR signaling pathway	KEGG	121	0.00535275470834623	1	0.188579098285645	0.00255295227214958
map00524	Neomycin, kanamycin and gentamicin biosynthesis	KEGG	139	0.0011861159577353	1	0.195945945945946	0.00255295227214958
map00261	Monobactam biosynthesis	KEGG	67	0.00267093414286395	1	0.208046573788755	0.00255295227214958
map00030	Pentose phosphate pathway	KEGG	120	0.00234212014477626	1	0.225757034044683	0.00255295227214958
map00550	Peptidoglycan biosynthesis	KEGG	80	0.00131436437696538	1	0.229061251645227	0.00255295227214958
map00052	Galactose metabolism	KEGG	124	0.00658650939389742	1	0.23944754068719	0.00255295227214958
map00430	Taurine and hypotaurine metabolism	KEGG	53	0.00284010419251225	1	0.24272466597523	0.00255295227214958
map01040	Biosynthesis of unsaturated fatty acids	KEGG	106	0.00238856268814734	1	0.245568953386166	0.00255295227214958
map00650	Butanoate metabolism	KEGG	160	0.00668441712922142	1	0.246384076685498	0.00255295227214958
map00040	Pentose and glucuronate interconversions	KEGG	147	0.00183935966641678	1	0.256238179488744	0.00255295227214958
map00340	Histidine metabolism	KEGG	94	0.00109461180344525	1	0.261346743097701	0.00255295227214958
map00562	Inositol phosphate metabolism	KEGG	123	0.00546138935496324	1	0.270117747544384	0.00255295227214958
map04122	Sulfur relay system	KEGG	40	0.00124808865579027	1	0.295292279092571	0.00255295227214958
map00510	N-Glycan biosynthesis	KEGG	53	0.00345206363210857	1	0.310810810810811	0.00255295227214958
map00860	Porphyrin metabolism	KEGG	287	0.00130061051871337	1	0.317567567567567	0.00255295227214958
map00350	Tyrosine metabolism	KEGG	162	0.00326857069819994	1	0.318793327367412	0.00255295227214958
map01212	Fatty acid metabolism	KEGG	206	0.00380765234077599	1	0.324904606464634	0.00255295227214958
map00402	Benzoxazinoid biosynthesis	KEGG	17	0.00104108069462604	1	0.335600837858174	0.00255295227214958
map00250	Alanine, aspartate and glutamate metabolism	KEGG	98	0.00254652443246383	1	0.341441802853187	0.00255295227214958
map00521	Streptomycin biosynthesis	KEGG	45	0.00655675611769037	1	0.344594594594595	0.00255295227214958
map00901	Indole alkaloid biosynthesis	KEGG	112	0.00104108069462604	1	0.344594594594595	0.00255295227214958
map05111	Biofilm formation - Vibrio cholerae	KEGG	114	0.00309873928576649	1	0.346254916697089	0.00255295227214958
map00071	Fatty acid degradation	KEGG	109	0.00294269270725383	1	0.369257519370386	0.00255295227214958
map00531	Glycosaminoglycan degradation	KEGG	19	0.00197689037387824	1	0.376126126126126	0.00255295227214958
map04216	Ferroptosis	KEGG	62	0.00274796284327756	1	0.38045379168736	0.00255295227214958
map02024	Quorum sensing	KEGG	338	0.00507726266065536	1	0.407835770629711	0.00255295227214958
map00750	Vitamin B6 metabolism	KEGG	53	0.00104108069462604	1	0.408618550830741	0.00255295227214958
map00051	Fructose and mannose metabolism	KEGG	166	0.00138297273262593	1	0.409579763106517	0.00255295227214958
map04146	Peroxisome	KEGG	74	0.00104108069462604	1	0.426097655217294	0.00255295227214958
map00280	Valine, leucine and isoleucine degradation	KEGG	111	0.00191649193463614	1	0.44022724091772	0.00255295227214958
map00640	Propanoate metabolism	KEGG	136	0.00381700857691785	1	0.44022724091772	0.00255295227214958
map04217	Necroptosis	KEGG	107	0.00470188017055776	1	0.444157841283057	0.00255295227214958
map00450	Selenocompound metabolism	KEGG	60	0.00104108069462604	1	0.449287228864974	0.00255295227214958
map04066	HIF-1 signaling pathway	KEGG	91	0.00342381265605543	1	0.45045045045045	0.00255295227214958
map00920	Sulfur metabolism	KEGG	142	0.00187269877941288	1	0.461980747581218	0.00255295227214958
map04075	Plant hormone signal transduction	KEGG	57	0.00192599928505817	1	0.465224818497956	0.00255295227214958
map01053	Biosynthesis of siderophore group nonribosomal peptides	KEGG	61	0.00120441269987465	1	0.490990990990991	0.00255295227214958
map00999	Biosynthesis of various plant secondary metabolites	KEGG	186	0.00174115215444734	1	0.50460090560442	0.00255295227214958
map04152	AMPK signaling pathway	KEGG	107	0.00469324350469524	1	0.510157461425553	0.00255295227214958
map00770	Pantothenate and CoA biosynthesis	KEGG	74	0.00131079240950463	1	0.514564824301247	0.00255295227214958
map00900	Terpenoid backbone biosynthesis	KEGG	109	0.00161996493920039	1	0.527999394776241	0.00255295227214958
map00380	Tryptophan metabolism	KEGG	163	0.00138551105179135	1	0.535354767860411	0.00255295227214958
map00670	One carbon pool by folate	KEGG	51	0.00104108069462604	1	0.577247220697152	0.00255295227214958
map00600	Sphingolipid metabolism	KEGG	77	0.00559233674781868	1	0.590386071597066	0.00255295227214958
map02025	Biofilm formation - Pseudomonas aeruginosa	KEGG	98	0.00151303727618984	1	0.610406117178126	0.00255295227214958
map00730	Thiamine metabolism	KEGG	67	0.00146123266704163	1	0.619369369369369	0.00255295227214958
map03018	RNA degradation	KEGG	79	0.00133605355810342	1	0.636155035969137	0.00255295227214958
map00362	Benzoate degradation	KEGG	178	0.0024069578901716	1	0.646396396396396	0.00255295227214958
map00626	Naphthalene degradation	KEGG	89	0.00181349884451104	1	0.646396396396396	0.00255295227214958
map00540	Lipopolysaccharide biosynthesis	KEGG	116	0.00104108069462604	1	0.657904660488483	0.00255295227214958
map00983	Drug metabolism - other enzymes	KEGG	84	0.00129377157497139	1	0.664374226982114	0.00255295227214958
map01061	Biosynthesis of phenylpropanoids	KEGG	103	0.0079365789225983	1	0.682432432432432	0.00255295227214958
map00520	Amino sugar and nucleotide sugar metabolism	KEGG	274	0.00211723281555549	1	0.690605363190547	0.00255295227214958
map00500	Starch and sucrose metabolism	KEGG	143	0.00136503777044014	1	0.706312224539674	0.00255295227214958
map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	KEGG	106	0.00313712738880207	1	0.738738738738739	0.00255295227214958
map00940	Phenylpropanoid biosynthesis	KEGG	90	0.00126231034223407	1	0.741473979622964	0.00255295227214958
map02060	Phosphotransferase system (PTS)	KEGG	129	0.00104108069462604	1	0.776094570753269	0.00255295227214958
map00552	Teichoic acid biosynthesis	KEGG	53	0.00104108069462604	1	0.786970335503067	0.00255295227214958
map02026	Biofilm formation - Escherichia coli	KEGG	67	0.0014324113601727	1	0.788168117075301	0.00255295227214958
map00998	Biosynthesis of various antibiotics	KEGG	165	0.00439092932190085	1	0.795045045045045	0.00255295227214958
map00300	Lysine biosynthesis	KEGG	83	0.00104108069462604	1	0.914414414414414	0.00255295227214958
map00460	Cyanoamino acid metabolism	KEGG	81	0.00147036482545689	1	0.945945945945946	0.00255295227214958
map00660	C5-Branched dibasic acid metabolism	KEGG	63	0.00104108069462604	1	0.946796208381655	0.00255295227214958
map00061	Fatty acid biosynthesis	KEGG	97	0.00367751778175358	1	1	0.00255295227214958
map00062	Fatty acid elongation	KEGG	64	0.00123039006450777	1	1	0.00255295227214958
map00073	Cutin, suberine and wax biosynthesis	KEGG	41	0.00104108069462604	1	1	0.00255295227214958
map00100	Steroid biosynthesis	KEGG	91	0.00161996493920039	1	1	0.00255295227214958
map00130	Ubiquinone and other terpenoid-quinone biosynthesis	KEGG	130	0.00134508710204741	1	1	0.00255295227214958
map00253	Tetracycline biosynthesis	KEGG	38	0.00160964088897869	1	1	0.00255295227214958
map00254	Aflatoxin biosynthesis	KEGG	47	0.00116718159376262	1	1	0.00255295227214958
map00290	Valine, leucine and isoleucine biosynthesis	KEGG	42	0.00108765535728036	1	1	0.00255295227214958
map00331	Clavulanic acid biosynthesis	KEGG	15	0.00104108069462604	1	1	0.00255295227214958
map00332	Carbapenem biosynthesis	KEGG	51	0.00129234264925106	1	1	0.00255295227214958
map00333	Prodigiosin biosynthesis	KEGG	38	0.00104108069462604	1	1	0.00255295227214958
map00361	Chlorocyclohexane and chlorobenzene degradation	KEGG	124	0.00198822692490695	1	1	0.00255295227214958
map00363	Bisphenol degradation	KEGG	27	0.00104108069462604	1	1	0.00255295227214958
map00364	Fluorobenzoate degradation	KEGG	50	0.00157852845420792	1	1	0.00255295227214958
map00401	Novobiocin biosynthesis	KEGG	62	0.00170164659347794	1	1	0.00255295227214958
map00405	Phenazine biosynthesis	KEGG	47	0.00104108069462604	1	1	0.00255295227214958
