name	description	database	size	setRank	pSetRank	correctedPValue	adjustedPValue
map01240	Biosynthesis of cofactors	KEGG	703	0.0624928206897028	4.91168285276614e-14	0.00226459722937489	0.000606306802693777
map00030	Pentose phosphate pathway	KEGG	120	0.0365036064831825	4.26127171578635e-09	0.00846642968714305	0.000606306802693777
map01200	Carbon metabolism	KEGG	479	0.0258270494047422	1.96180703034442e-06	0.270808866214638	0.000606306802693777
map00250	Alanine, aspartate and glutamate metabolism	KEGG	98	0.0252995678894414	2.73728314707472e-06	0.169039786551016	0.000606306802693777
map04066	HIF-1 signaling pathway	KEGG	91	0.0240878431931234	5.99636137416597e-06	1	0.000606306802693777
map01230	Biosynthesis of amino acids	KEGG	366	0.0229490635800189	1.27657400857471e-05	0.233793928263023	0.000606306802693777
map00710	Carbon fixation in photosynthetic organisms	KEGG	59	0.0200092079949229	9.89812723433035e-05	1	0.000606306802693777
map00010	Glycolysis / Gluconeogenesis	KEGG	137	0.0180320033185351	0.0004252627474311	0.245473150394181	0.000606306802693777
map00240	Pyrimidine metabolism	KEGG	174	0.0164663228412866	0.00141870978423637	0.0543615119663207	0.000606306802693777
map01250	Biosynthesis of nucleotide sugars	KEGG	411	0.0152094657712492	0.0038619778062229	0.0669514525796591	0.000606306802693777
map00521	Streptomycin biosynthesis	KEGG	45	0.0146539590622173	0.00606204041701774	1	0.000606306802693777
map04217	Necroptosis	KEGG	107	0.014355201871357	0.00773267613315104	0.262182548051276	0.000606306802693777
map00562	Inositol phosphate metabolism	KEGG	123	0.011548177513775	0.0863538496241942	0.084729336840648	0.000606306802693777
map00270	Cysteine and methionine metabolism	KEGG	189	0.0109379849634704	0.148794050648102	0.424291309576324	0.000606306802693777
map00190	Oxidative phosphorylation	KEGG	239	0.0106685134882182	0.189272006261873	0.00775168555629028	0.000606306802693777
map00540	Lipopolysaccharide biosynthesis	KEGG	116	0.0104147170459991	0.237680485127447	0.000995070695750406	0.000606306802693777
map00061	Fatty acid biosynthesis	KEGG	97	0.00985996624060846	0.394529762126043	0.184671397952436	0.000606306802693777
map04152	AMPK signaling pathway	KEGG	107	0.00952779185553299	0.535027939774661	0.961705662467119	0.000606306802693777
map00550	Peptidoglycan biosynthesis	KEGG	80	0.00732830615573407	1	3.78941751683611e-05	0.000606306802693777
map03018	RNA degradation	KEGG	79	0.0014848641393643	1	0.000857746310570567	0.000606306802693777
map01051	Biosynthesis of ansamycins	KEGG	64	0.00255849804792414	1	0.00276893257649176	0.000606306802693777
map00450	Selenocompound metabolism	KEGG	60	0.00685743171460679	1	0.0210162582779002	0.000606306802693777
map00670	One carbon pool by folate	KEGG	51	0.0075839466559807	1	0.0232679208348174	0.000606306802693777
map04112	Cell cycle - Caulobacter	KEGG	32	0.00115703699171244	1	0.0249296229636808	0.000606306802693777
map02020	Two-component system	KEGG	552	0.00819045887571477	1	0.0323198229022228	0.000606306802693777
map00940	Phenylpropanoid biosynthesis	KEGG	90	0.00429283524324118	1	0.0364806866952792	0.000606306802693777
map00900	Terpenoid backbone biosynthesis	KEGG	109	0.00347936662208089	1	0.0423369095570419	0.000606306802693777
map00510	N-Glycan biosynthesis	KEGG	53	0.0034109928676684	1	0.0450643776824033	0.000606306802693777
map00230	Purine metabolism	KEGG	318	0.00746550918862749	1	0.048210929967317	0.000606306802693777
map00300	Lysine biosynthesis	KEGG	83	0.00742970476108444	1	0.089826271365233	0.000606306802693777
map02024	Quorum sensing	KEGG	338	0.00671330356180308	1	0.103450368861101	0.000606306802693777
map05111	Biofilm formation - Vibrio cholerae	KEGG	114	0.0032040497665481	1	0.140955436894594	0.000606306802693777
