"0.0077574","K00001","alcohol dehydrogenase [EC:1.1.1.1]"
"0.0094421","K00003","homoserine dehydrogenase [EC:1.1.1.3]"
"-0.039529","K00013","histidinol dehydrogenase [EC:1.1.1.23]"
"0.044906","K00014","shikimate dehydrogenase [EC:1.1.1.25]"
"-0.031134","K00016","L-lactate dehydrogenase [EC:1.1.1.27]"
"-0.049149","K00018","glycerate dehydrogenase [EC:1.1.1.29]"
"0.018769","K00024","malate dehydrogenase [EC:1.1.1.37]"
"0.084309","K00033","6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]"
"0.042264","K00052","3-isopropylmalate dehydrogenase [EC:1.1.1.85]"
"0.025657","K00053","ketol-acid reductoisomerase [EC:1.1.1.86]"
"0.00019128","K00057","glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]"
"-0.071642","K00058","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]"
"0.024414","K00059","3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]"
"0.065888","K00067","dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]"
"-0.027101","K00075","UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]"
"-0.027292","K00088","IMP dehydrogenase [EC:1.1.1.205]"
"-0.02289","K00099","1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]"
"0.053978","K00133","aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]"
"0.052833","K00134","glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]"
"-0.081459","K00174","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]"
"-0.081683","K00175","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]"
"-0.0059034","K00215","4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]"
"-0.030931","K00239","succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]"
"-0.07089","K00240","succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]"
"0.072903","K00244","fumarate reductase flavoprotein subunit [EC:1.3.5.4]"
"-0.043975","K00262","glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"
"0.066314","K00286","pyrroline-5-carboxylate reductase [EC:1.5.1.2]"
"0.031082","K00287","dihydrofolate reductase [EC:1.5.1.3]"
"0.012339","K00297","methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]"
"0.050313","K00355","NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]"
"0.057377","K00382","dihydrolipoamide dehydrogenase [EC:1.8.1.4]"
"0.0366","K00384","thioredoxin reductase (NADPH) [EC:1.8.1.9]"
"-0.079756","K00432","glutathione peroxidase [EC:1.11.1.9]"
"-0.042387","K00525","ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]"
"0.068874","K00526","ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]"
"-0.067317","K00548","5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]"
"0.024884","K00549","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]"
"-0.016809","K00558","DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"
"0.05394","K00560","thymidylate synthase [EC:2.1.1.45]"
"0.014831","K00566","tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]"
"-0.042685","K00588","caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]"
"-0.015888","K00600","glycine hydroxymethyltransferase [EC:2.1.2.1]"
"-0.082052","K00602","phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]"
"0.052889","K00604","methionyl-tRNA formyltransferase [EC:2.1.2.9]"
"-0.067781","K00609","aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]"
"0.011788","K00611","ornithine carbamoyltransferase [EC:2.1.3.3]"
"-0.061927","K00615","transketolase [EC:2.2.1.1]"
"-0.061782","K00625","phosphate acetyltransferase [EC:2.3.1.8]"
"0.084111","K00627","pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]"
"0.029411","K00640","serine O-acetyltransferase [EC:2.3.1.30]"
"0.024077","K00645","[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]"
"0.073949","K00648","3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]"
"-0.067069","K00652","8-amino-7-oxononanoate synthase [EC:2.3.1.47]"
"0.039552","K00655","1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]"
"-0.061328","K00656","formate C-acetyltransferase [EC:2.3.1.54]"
"-0.049586","K00677","UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]"
"0.053003","K00688","glycogen phosphorylase [EC:2.4.1.1]"
"0.042806","K00700","1,4-alpha-glucan branching enzyme [EC:2.4.1.18]"
"0.02235","K00703","starch synthase [EC:2.4.1.21]"
"-0.015409","K00705","4-alpha-glucanotransferase [EC:2.4.1.25]"
"-0.028241","K00712","poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]"
"-0.066017","K00721","dolichol-phosphate mannosyltransferase [EC:2.4.1.83]"
"-0.025931","K00748","lipid-A-disaccharide synthase [EC:2.4.1.182]"
"0.018858","K00757","uridine phosphorylase [EC:2.4.2.3]"
"0.049332","K00759","adenine phosphoribosyltransferase [EC:2.4.2.7]"
"-0.00012355","K00760","hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]"
"0.0091154","K00761","uracil phosphoribosyltransferase [EC:2.4.2.9]"
"-0.072499","K00762","orotate phosphoribosyltransferase [EC:2.4.2.10]"
"-0.069792","K00763","nicotinate phosphoribosyltransferase [EC:6.3.4.21]"
"-0.044489","K00764","amidophosphoribosyltransferase [EC:2.4.2.14]"
"0.060862","K00766","anthranilate phosphoribosyltransferase [EC:2.4.2.18]"
"-0.014503","K00788","thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]"
"-0.052893","K00789","S-adenosylmethionine synthetase [EC:2.5.1.6]"
"0.046402","K00790","UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]"
"-0.058571","K00791","tRNA dimethylallyltransferase [EC:2.5.1.75]"
"-0.0052985","K00793","riboflavin synthase [EC:2.5.1.9]"
"0.0059601","K00794","6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]"
"-0.067533","K00796","dihydropteroate synthase [EC:2.5.1.15]"
"-0.023002","K00800","3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]"
"0.03512","K00806","undecaprenyl diphosphate synthase [EC:2.5.1.31]"
"-0.081755","K00812","aspartate aminotransferase [EC:2.6.1.1]"
"0.057573","K00817","histidinol-phosphate aminotransferase [EC:2.6.1.9]"
"-0.020308","K00820","glucosamine---fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]"
"-0.017853","K00826","branched-chain amino acid aminotransferase [EC:2.6.1.42]"
"-0.027185","K00831","phosphoserine aminotransferase [EC:2.6.1.52]"
"0.016524","K00845","glucokinase [EC:2.7.1.2]"
"-0.064929","K00847","fructokinase [EC:2.7.1.4]"
"0.0012207","K00849","galactokinase [EC:2.7.1.6]"
"-0.047015","K00850","6-phosphofructokinase 1 [EC:2.7.1.11]"
"0.0063104","K00857","thymidine kinase [EC:2.7.1.21]"
"0.030999","K00858","NAD+ kinase [EC:2.7.1.23]"
"-0.045279","K00859","dephospho-CoA kinase [EC:2.7.1.24]"
"-0.059061","K00868","pyridoxine kinase [EC:2.7.1.35]"
"0.024889","K00872","homoserine kinase [EC:2.7.1.39]"
"-0.028994","K00873","pyruvate kinase [EC:2.7.1.40]"
"-0.010093","K00876","uridine kinase [EC:2.7.1.48]"
"0.035271","K00882","1-phosphofructokinase [EC:2.7.1.56]"
"-0.075249","K00891","shikimate kinase [EC:2.7.1.71]"
"-0.042899","K00912","tetraacyldisaccharide 4-kinase [EC:2.7.1.130]"
"-0.0315","K00919","4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]"
"0.027519","K00925","acetate kinase [EC:2.7.2.1]"
"-0.074769","K00927","phosphoglycerate kinase [EC:2.7.2.3]"
"-0.04887","K00928","aspartate kinase [EC:2.7.2.4]"
"0.045881","K00939","adenylate kinase [EC:2.7.4.3]"
"-0.052251","K00941","hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]"
"-0.041795","K00942","guanylate kinase [EC:2.7.4.8]"
"0.052171","K00943","dTMP kinase [EC:2.7.4.9]"
"-0.07445","K00945","CMP/dCMP kinase [EC:2.7.4.25]"
"-0.052058","K00946","thiamine-monophosphate kinase [EC:2.7.4.16]"
"0.03197","K00948","ribose-phosphate pyrophosphokinase [EC:2.7.6.1]"
"0.035556","K00949","thiamine pyrophosphokinase [EC:2.7.6.2]"
"-0.081239","K00950","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]"
"-0.037101","K00951","GTP pyrophosphokinase [EC:2.7.6.5]"
"0.016414","K00954","pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]"
"0.071103","K00963","UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]"
"-0.032636","K00969","nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]"
"-0.077098","K00971","mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]"
"0.051792","K00973","glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]"
"0.060153","K00975","glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]"
"-0.039705","K00979","3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]"
"0.064157","K00981","phosphatidate cytidylyltransferase [EC:2.7.7.41]"
"-0.07406","K00991","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]"
"0.076669","K00995","CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]"
"0.025414","K00997","holo-[acyl-carrier protein] synthase [EC:2.7.8.7]"
"0.051035","K01000","phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]"
"0.049235","K01069","hydroxyacylglutathione hydrolase [EC:3.1.2.6]"
"-0.05972","K01077","alkaline phosphatase [EC:3.1.3.1]"
"0.056434","K01079","phosphoserine phosphatase [EC:3.1.3.3]"
"-0.010047","K01081","5-nucleotidase [EC:3.1.3.5]"
"-0.03184","K01091","phosphoglycolate phosphatase [EC:3.1.3.18]"
"0.0015255","K01119","2,3-cyclic-nucleotide 2-phosphodiesterase / 3-nucleotidase [EC:3.1.4.16 3.1.3.6]"
"0.049494","K01126","glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]"
"-0.072067","K01129","dGTPase [EC:3.1.5.1]"
"-0.067595","K01130","arylsulfatase [EC:3.1.6.1]"
"-0.054725","K01176","alpha-amylase [EC:3.2.1.1]"
"0.0091564","K01186","sialidase-1 [EC:3.2.1.18]"
"-0.058808","K01187","alpha-glucosidase [EC:3.2.1.20]"
"-0.045265","K01190","beta-galactosidase [EC:3.2.1.23]"
"0.022094","K01193","beta-fructofuranosidase [EC:3.2.1.26]"
"-0.01519","K01200","pullulanase [EC:3.2.1.41]"
"0.062913","K01207","beta-N-acetylhexosaminidase [EC:3.2.1.52]"
"0.008768","K01223","6-phospho-beta-glucosidase [EC:3.2.1.86]"
"0.062209","K01243","adenosylhomocysteine nucleosidase [EC:3.2.2.9]"
"0.070652","K01256","aminopeptidase N [EC:3.4.11.2]"
"-0.05933","K01270","dipeptidase D [EC:3.4.13.-]"
"-0.062494","K01278","dipeptidyl-peptidase 4 [EC:3.4.14.5]"
"-0.0011683","K01358","ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
"-0.068477","K01364","streptopain [EC:3.4.22.10]"
"0.0020563","K01424","L-asparaginase [EC:3.5.1.1]"
"-0.061575","K01438","acetylornithine deacetylase [EC:3.5.1.16]"
"-0.050441","K01439","succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]"
"-0.04095","K01448","N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]"
"-0.068596","K01465","dihydroorotase [EC:3.5.2.3]"
"-0.044142","K01489","cytidine deaminase [EC:3.5.4.5]"
"0.030076","K01491","methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]"
"-0.058896","K01493","dCMP deaminase [EC:3.5.4.12]"
"-0.066262","K01495","GTP cyclohydrolase IA [EC:3.5.4.16]"
"0.035663","K01515","ADP-ribose pyrophosphatase [EC:3.6.1.13]"
"0.0512","K01520","dUTP pyrophosphatase [EC:3.6.1.23]"
"-0.030054","K01524","exopolyphosphatase / guanosine-5-triphosphate,3-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]"
"-0.027772","K01586","diaminopimelate decarboxylase [EC:4.1.1.20]"
"0.0065308","K01588","5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]"
"-0.064656","K01591","orotidine-5-phosphate decarboxylase [EC:4.1.1.23]"
"0.079773","K01599","uroporphyrinogen decarboxylase [EC:4.1.1.37]"
"-0.00269","K01613","phosphatidylserine decarboxylase [EC:4.1.1.65]"
"-0.049153","K01619","deoxyribose-phosphate aldolase [EC:4.1.2.4]"
"-0.010047","K01624","fructose-bisphosphate aldolase, class II [EC:4.1.2.13]"
"0.072011","K01626","3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]"
"-0.023412","K01627","2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]"
"-0.067103","K01633","7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]"
"0.05504","K01649","2-isopropylmalate synthase [EC:2.3.3.13]"
"-0.020497","K01652","acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"
"-0.013155","K01653","acetolactate synthase I/III small subunit [EC:2.2.1.6]"
"0.052406","K01657","anthranilate synthase component I [EC:4.1.3.27]"
"0.0018367","K01658","anthranilate synthase component II [EC:4.1.3.27]"
"-0.056491","K01662","1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]"
"0.041921","K01673","carbonic anhydrase [EC:4.2.1.1]"
"-0.014124","K01687","dihydroxy-acid dehydratase [EC:4.2.1.9]"
"-0.047158","K01689","enolase [EC:4.2.1.11]"
"0.058358","K01695","tryptophan synthase alpha chain [EC:4.2.1.20]"
"0.072606","K01696","tryptophan synthase beta chain [EC:4.2.1.20]"
"0.038234","K01703","3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]"
"0.040525","K01704","3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]"
"-0.07736","K01710","dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]"
"-0.043394","K01714","4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]"
"0.047534","K01719","uroporphyrinogen-III synthase [EC:4.2.1.75]"
"0.056059","K01733","threonine synthase [EC:4.2.3.1]"
"0.003479","K01735","3-dehydroquinate synthase [EC:4.2.3.4]"
"-0.046178","K01736","chorismate synthase [EC:4.2.3.5]"
"-0.047621","K01738","cysteine synthase A [EC:2.5.1.47]"
"0.073049","K01739","cystathionine gamma-synthase [EC:2.5.1.48]"
"-0.054599","K01740","O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]"
"-0.036953","K01744","aspartate ammonia-lyase [EC:4.3.1.1]"
"0.0068741","K01752","L-serine dehydratase [EC:4.3.1.17]"
"0.051986","K01754","threonine dehydratase [EC:4.3.1.19]"
"0.030176","K01755","argininosuccinate lyase [EC:4.3.2.1]"
"-0.048335","K01756","adenylosuccinate lyase [EC:4.3.2.2]"
"0.078906","K01759","lactoylglutathione lyase [EC:4.4.1.5]"
"-0.061252","K01768","adenylate cyclase [EC:4.6.1.1]"
"0.059398","K01772","protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9]"
"-0.0089046","K01775","alanine racemase [EC:5.1.1.1]"
"0.041109","K01776","glutamate racemase [EC:5.1.1.3]"
"0.0031516","K01783","ribulose-phosphate 3-epimerase [EC:5.1.3.1]"
"-0.07159","K01784","UDP-glucose 4-epimerase [EC:5.1.3.2]"
"-0.01834","K01785","aldose 1-epimerase [EC:5.1.3.3]"
"0.0005346","K01790","dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]"
"-0.077159","K01791","UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]"
"-0.02719","K01803","triosephosphate isomerase (TIM) [EC:5.3.1.1]"
"-0.075478","K01808","ribose 5-phosphate isomerase B [EC:5.3.1.6]"
"-0.038531","K01809","mannose-6-phosphate isomerase [EC:5.3.1.8]"
"0.033275","K01810","glucose-6-phosphate isomerase [EC:5.3.1.9]"
"0.017572","K01814","phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]"
"0.0027979","K01817","phosphoribosylanthranilate isomerase [EC:5.3.1.24]"
"0.085299","K01834","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
"-0.071602","K01835","phosphoglucomutase [EC:5.4.2.2]"
"-0.061822","K01838","beta-phosphoglucomutase [EC:5.4.2.6]"
"-0.032663","K01840","phosphomannomutase [EC:5.4.2.8]"
"0.017146","K01866","tyrosyl-tRNA synthetase [EC:6.1.1.1]"
"0.033892","K01867","tryptophanyl-tRNA synthetase [EC:6.1.1.2]"
"-0.015757","K01868","threonyl-tRNA synthetase [EC:6.1.1.3]"
"-0.063886","K01869","leucyl-tRNA synthetase [EC:6.1.1.4]"
"-0.052844","K01870","isoleucyl-tRNA synthetase [EC:6.1.1.5]"
"0.0208","K01872","alanyl-tRNA synthetase [EC:6.1.1.7]"
"0.03969","K01873","valyl-tRNA synthetase [EC:6.1.1.9]"
"-0.063652","K01874","methionyl-tRNA synthetase [EC:6.1.1.10]"
"-0.048381","K01875","seryl-tRNA synthetase [EC:6.1.1.11]"
"-0.068059","K01876","aspartyl-tRNA synthetase [EC:6.1.1.12]"
"0.038785","K01881","prolyl-tRNA synthetase [EC:6.1.1.15]"
"0.047256","K01883","cysteinyl-tRNA synthetase [EC:6.1.1.16]"
"-0.033499","K01885","glutamyl-tRNA synthetase [EC:6.1.1.17]"
"-0.033508","K01886","glutaminyl-tRNA synthetase [EC:6.1.1.18]"
"0.058963","K01887","arginyl-tRNA synthetase [EC:6.1.1.19]"
"-0.017748","K01889","phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]"
"0.0023837","K01890","phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]"
"-0.0012647","K01892","histidyl-tRNA synthetase [EC:6.1.1.21]"
"0.031739","K01893","asparaginyl-tRNA synthetase [EC:6.1.1.22]"
"-0.055915","K01897","long-chain acyl-CoA synthetase [EC:6.2.1.3]"
"-0.076266","K01911","O-succinylbenzoic acid---CoA ligase [EC:6.2.1.26]"
"-0.064751","K01915","glutamine synthetase [EC:6.3.1.2]"
"-0.062229","K01921","D-alanine-D-alanine ligase [EC:6.3.2.4]"
"0.033499","K01923","phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]"
"-0.075755","K01924","UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]"
"0.030887","K01925","UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]"
"-0.04336","K01928","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]"
"-0.019982","K01929","UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]"
"0.0030306","K01933","phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]"
"0.055442","K01934","5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]"
"-0.061262","K01937","CTP synthase [EC:6.3.4.2]"
"-0.044767","K01938","formate--tetrahydrofolate ligase [EC:6.3.4.3]"
"0.05069","K01939","adenylosuccinate synthase [EC:6.3.4.4]"
"-0.024187","K01945","phosphoribosylamine---glycine ligase [EC:6.3.4.13]"
"-0.050591","K01951","GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]"
"-0.014391","K01952","phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]"
"-0.066041","K01955","carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]"
"-0.066187","K01956","carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]"
"0.078249","K01962","acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]"
"0.078213","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]"
"-0.050767","K01991","polysaccharide biosynthesis/export protein"
"0.073079","K02010","iron(III) transport system ATP-binding protein [EC:3.6.3.30]"
"0.074011","K02011","iron(III) transport system permease protein"
"0.065377","K02012","iron(III) transport system substrate-binding protein"
"-0.062123","K02031","peptide/nickel transport system ATP-binding protein"
"-0.060185","K02032","peptide/nickel transport system ATP-binding protein"
"-0.025661","K02033","peptide/nickel transport system permease protein"
"-0.025787","K02034","peptide/nickel transport system permease protein"
"0.018329","K02035","peptide/nickel transport system substrate-binding protein"
"-0.053225","K02066","phospholipid/cholesterol/gamma-HCH transport system permease protein"
"0.05348","K02071","D-methionine transport system ATP-binding protein"
"0.057161","K02072","D-methionine transport system permease protein"
"0.020311","K02073","D-methionine transport system substrate-binding protein"
"0.051571","K02078","acyl carrier protein"
"-0.036801","K02108","F-type H+-transporting ATPase subunit a"
"-0.068639","K02109","F-type H+-transporting ATPase subunit b"
"0.0030054","K02110","F-type H+-transporting ATPase subunit c"
"0.0072066","K02111","F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]"
"-0.044741","K02112","F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]"
"-0.067533","K02113","F-type H+-transporting ATPase subunit delta"
"-0.033265","K02114","F-type H+-transporting ATPase subunit epsilon"
"-0.013502","K02115","F-type H+-transporting ATPase subunit gamma"
"-0.02888","K02226","alpha-ribazole phosphatase [EC:3.1.3.73]"
"0.050694","K02313","chromosomal replication initiator protein"
"0.056584","K02358","elongation factor Tu"
"-0.02388","K02371","enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]"
"0.05118","K02372","3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]"
"0.016067","K02433","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]"
"0.037746","K02434","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]"
"0.050991","K02435","aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]"
"-0.030691","K02495","oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]"
"-0.021994","K02517","Kdo2-lipid IVA lauroyltransferase [EC:2.3.1.241]"
"-0.059538","K02527","3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]"
"-0.04729","K02536","UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]"
"-0.036319","K02548","1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]"
"-0.031087","K02563","UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]"
"-0.048314","K02564","glucosamine-6-phosphate deaminase [EC:3.5.99.6]"
"0.034437","K02768","PTS system, fructose-specific IIA component [EC:2.7.1.202]"
"0.045011","K02769","PTS system, fructose-specific IIB component [EC:2.7.1.202]"
"0.045016","K02770","PTS system, fructose-specific IIC component"
"0.059326","K02777","PTS system, sugar-specific IIA component [EC:2.7.1.-]"
"0.032324","K02793","PTS system, mannose-specific IIA component [EC:2.7.1.191]"
"0.029313","K02794","PTS system, mannose-specific IIB component [EC:2.7.1.191]"
"0.039567","K02795","PTS system, mannose-specific IIC component"
"0.039919","K02796","PTS system, mannose-specific IID component"
"0.038758","K02810","PTS system, sucrose-specific IIC component"
"-0.062304","K02823","dihydroorotate dehydrogenase electron transfer subunit"
"-0.060093","K02841","heptosyltransferase I [EC:2.4.-.-]"
"-0.057894","K02843","heptosyltransferase II [EC:2.4.-.-]"
"0.045105","K03070","preprotein translocase subunit SecA"
"0.043675","K03073","preprotein translocase subunit SecE"
"-0.033238","K03075","preprotein translocase subunit SecG"
"-0.0003785","K03076","preprotein translocase subunit SecY"
"0.016297","K03106","signal recognition particle subunit SRP54 [EC:3.6.5.4]"
"0.015437","K03110","fused signal recognition particle receptor"
"-0.035829","K03183","demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]"
"0.069501","K03210","preprotein translocase subunit YajC"
"0.021534","K03217","YidC/Oxa1 family membrane protein insertase"
"-0.044135","K03270","3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]"
"-0.016309","K03386","peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]"
"0.048081","K03431","phosphoglucosamine mutase [EC:5.4.2.10]"
"-0.049394","K03523","biotin transport system substrate-specific component"
"0.062387","K03524","BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]"
"-0.0457","K03526","(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]"
"-0.045232","K03527","4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]"
"-0.054657","K03585","membrane fusion protein, multidrug efflux system"
"-0.062892","K03587","cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]"
"-0.045525","K03596","GTP-binding protein LepA"
"-0.060643","K03606","putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase"
"0.0012821","K03637","cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]"
"-0.064885","K03671","thioredoxin 1"
"-0.0011397","K03685","ribonuclease III [EC:3.1.26.3]"
"-0.072801","K03742","nicotinamide-nucleotide amidase [EC:3.5.1.42]"
"-0.064761","K03783","purine-nucleoside phosphorylase [EC:2.4.2.1]"
"0.079528","K04042","bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]"
"-0.060426","K04043","molecular chaperone DnaK"
"0.056779","K04072","acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1]"
"0.022473","K04077","chaperonin GroEL"
"0.061384","K04487","cysteine desulfurase [EC:2.8.1.7]"
"-0.03269","K04517","prephenate dehydrogenase [EC:1.3.1.12]"
"0.062374","K04564","superoxide dismutase, Fe-Mn family [EC:1.15.1.1]"
"0.026726","K04567","lysyl-tRNA synthetase, class II [EC:6.1.1.6]"
"-0.03632","K04761","LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator"
"-0.0054495","K04771","serine protease Do [EC:3.4.21.107]"
