"0.02578","-0.0028027","K00001","alcohol dehydrogenase [EC:1.1.1.1]"
"0.0028858","-0.0095228","K00002","alcohol dehydrogenase (NADP+) [EC:1.1.1.2]"
"0.027629","0.0087666","K00003","homoserine dehydrogenase [EC:1.1.1.3]"
"0.015739","0.004397","K00004","(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]"
"0.025243","0.0062187","K00005","glycerol dehydrogenase [EC:1.1.1.6]"
"-0.019932","-0.0047798","K00007","D-arabinitol 4-dehydrogenase [EC:1.1.1.11]"
"0.016714","0.0063403","K00008","L-iditol 2-dehydrogenase [EC:1.1.1.14]"
"0.018887","0.020359","K00009","mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]"
"0.020802","-0.0066412","K00010","myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]"
"0.0047498","-0.026846","K00011","aldehyde reductase [EC:1.1.1.21]"
"0.0234","-0.0075367","K00012","UDPglucose 6-dehydrogenase [EC:1.1.1.22]"
"0.024002","0.0043867","K00013","histidinol dehydrogenase [EC:1.1.1.23]"
"0.027351","0.014828","K00014","shikimate dehydrogenase [EC:1.1.1.25]"
"0.01824","-0.0047608","K00015","glyoxylate reductase [EC:1.1.1.26]"
"0.028738","0.0092003","K00016","L-lactate dehydrogenase [EC:1.1.1.27]"
"0.02233","0.020383","K00018","glycerate dehydrogenase [EC:1.1.1.29]"
"0.016259","-0.0024231","K00019","3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]"
"0.0056352","0.012196","K00020","3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]"
"-0.019588","-0.021661","K00021","hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34]"
"0.0065518","0.0026612","K00023","acetoacetyl-CoA reductase [EC:1.1.1.36]"
"0.027049","0.013697","K00024","malate dehydrogenase [EC:1.1.1.37]"
"0.018034","-0.019528","K00027","malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]"
"-0.0082232","0.0264","K00029","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]"
"-0.0091815","-0.019432","K00030","isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]"
"0.014519","-0.014746","K00031","isocitrate dehydrogenase [EC:1.1.1.42]"
"-0.012761","-0.019058","K00032","phosphogluconate 2-dehydrogenase [EC:1.1.1.43]"
"0.02494","0.025145","K00033","6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]"
"0.019257","-0.00073767","K00034","glucose 1-dehydrogenase [EC:1.1.1.47]"
"0.021305","0.024464","K00036","glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]"
"0.019498","-0.013701","K00038","3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]"
"0.00097578","-0.025597","K00039","ribitol 2-dehydrogenase [EC:1.1.1.56]"
"-0.019572","-0.025702","K00040","fructuronate reductase [EC:1.1.1.57]"
"0.011942","-0.032944","K00041","tagaturonate reductase [EC:1.1.1.58]"
"-0.0025598","-0.028251","K00042","2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]"
"0.010674","-0.034805","K00045","mannitol 2-dehydrogenase [EC:1.1.1.67]"
"0.021366","0.01195","K00048","lactaldehyde reductase [EC:1.1.1.77]"
"0.027639","0.017789","K00052","3-isopropylmalate dehydrogenase [EC:1.1.1.85]"
"0.028079","0.017704","K00053","ketol-acid reductoisomerase [EC:1.1.1.86]"
"0.023188","0.028223","K00054","hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88]"
"0.0097341","-0.0047497","K00055","aryl-alcohol dehydrogenase [EC:1.1.1.90]"
"0.028304","0.019987","K00057","glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]"
"0.021126","-0.0016149","K00058","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]"
"0.02641","0.0069067","K00059","3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]"
"0.016509","-0.0021042","K00060","threonine 3-dehydrogenase [EC:1.1.1.103]"
"0.025193","0.0068776","K00065","2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]"
"-0.020159","-0.0049344","K00066","GDP-mannose 6-dehydrogenase [EC:1.1.1.132]"
"0.026719","0.0098275","K00067","dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]"
"0.0083488","0.027722","K00068","sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]"
"0.018097","-0.011223","K00073","ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350]"
"0.021606","0.027445","K00074","3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]"
