name	description	database	size	setRank	pSetRank	correctedPValue	adjustedPValue
map01240	Biosynthesis of cofactors	KEGG	703	0.0747188091220791	2.20223398522677e-16	0.00450321446636506	0.00316852293265832
map00300	Lysine biosynthesis	KEGG	83	0.0670286216039478	3.29321461201394e-15	0.088904338153504	0.00316852293265832
map01230	Biosynthesis of amino acids	KEGG	366	0.0529545939694619	8.45459440362305e-13	0.193904170821252	0.00316852293265832
map01200	Carbon metabolism	KEGG	479	0.0486887412025974	5.46897648294600e-12	0.00522261666556208	0.00316852293265832
map00250	Alanine, aspartate and glutamate metabolism	KEGG	98	0.0304136239814286	6.83529396870043e-08	0.139280604893271	0.00316852293265832
map00550	Peptidoglycan biosynthesis	KEGG	80	0.0303725704916783	6.97920720908052e-08	0.000198032683291145	0.00316852293265832
map00190	Oxidative phosphorylation	KEGG	239	0.0277245529397777	3.52810318299539e-07	0.0119586902764721	0.00316852293265832
map00010	Glycolysis / Gluconeogenesis	KEGG	137	0.0188878515670821	0.000158419158711973	0.247349306949137	0.00316852293265832
map04066	HIF-1 signaling pathway	KEGG	91	0.0186198902443369	0.000193745879329967	1	0.00316852293265832
map00562	Inositol phosphate metabolism	KEGG	123	0.018350213805031	0.000237577648073653	0.00373561216326276	0.00316852293265832
map00030	Pentose phosphate pathway	KEGG	120	0.0167470930334426	0.000837345472321444	0.157234572244119	0.00316852293265832
map00710	Carbon fixation in photosynthetic organisms	KEGG	59	0.0133335443934001	0.0146565674713041	1	0.00316852293265832
map00240	Pyrimidine metabolism	KEGG	174	0.0124744646375577	0.0312610804657793	0.315999972827501	0.00316852293265832
map04071	Sphingolipid signaling pathway	KEGG	97	0.0100474014660744	0.291976860654656	1	0.00316852293265832
map04217	Necroptosis	KEGG	107	0.0100250785885133	0.297076239829184	0.227747234766673	0.00316852293265832
map01250	Biosynthesis of nucleotide sugars	KEGG	411	0.00944971462811515	0.512104718537007	0.121302558957813	0.00316852293265832
map03018	RNA degradation	KEGG	79	0.00125220051327023	1	0.00268360369576744	0.00316852293265832
map00540	Lipopolysaccharide biosynthesis	KEGG	116	0.00587712039833288	1	0.00273805620808403	0.00316852293265832
map01051	Biosynthesis of ansamycins	KEGG	64	0.00215760653374191	1	0.00583982202447164	0.00316852293265832
map02020	Two-component system	KEGG	552	0.00860844397186901	1	0.0356042777078016	0.00316852293265832
map04112	Cell cycle - Caulobacter	KEGG	32	0.000975740659691086	1	0.0379588431590656	0.00316852293265832
map00230	Purine metabolism	KEGG	318	0.00613263500253065	1	0.0387140497575201	0.00316852293265832
map00450	Selenocompound metabolism	KEGG	60	0.00321511085377113	1	0.0422611997491813	0.00316852293265832
map00670	One carbon pool by folate	KEGG	51	0.00364125495501227	1	0.0454508614698593	0.00316852293265832
map00510	N-Glycan biosynthesis	KEGG	53	0.00287652378855621	1	0.0516129032258065	0.00316852293265832
map00780	Biotin metabolism	KEGG	53	0.00336593936890155	1	0.0593715239154615	0.00316852293265832
map00564	Glycerophospholipid metabolism	KEGG	171	0.00534285969821309	1	0.0749690569092195	0.00316852293265832
map00940	Phenylpropanoid biosynthesis	KEGG	90	0.00323326203517637	1	0.0965795328142379	0.00316852293265832
map00543	Exopolysaccharide biosynthesis	KEGG	73	0.00151041655072847	1	0.112607728882231	0.00316852293265832
map00900	Terpenoid backbone biosynthesis	KEGG	109	0.00314191525615676	1	0.144898490005248	0.00316852293265832
map00220	Arginine biosynthesis	KEGG	83	0.00398304836126932	1	0.191340838369771	0.00316852293265832
map00740	Riboflavin metabolism	KEGG	78	0.00114185986997997	1	0.232258064516129	0.00316852293265832
map00552	Teichoic acid biosynthesis	KEGG	53	0.0015594303107784	1	0.286404633393917	0.00316852293265832
map01232	Nucleotide metabolism	KEGG	177	0.00207129391944575	1	0.302667371821722	0.00316852293265832
map00770	Pantothenate and CoA biosynthesis	KEGG	74	0.00235924334443214	1	0.333208523208606	0.00316852293265832
map00061	Fatty acid biosynthesis	KEGG	97	0.00520735895113445	1	0.365947531328072	0.00316852293265832
map00920	Sulfur metabolism	KEGG	142	0.00225292501781632	1	0.368905275119703	0.00316852293265832
map00270	Cysteine and methionine metabolism	KEGG	189	0.00632016228954715	1	0.369517626941774	0.00316852293265832
map00052	Galactose metabolism	KEGG	124	0.00790734278972413	1	0.382639106335444	0.00316852293265832
map00760	Nicotinate and nicotinamide metabolism	KEGG	149	0.00262912444581804	1	0.386756721849597	0.00316852293265832
map04146	Peroxisome	KEGG	74	0.00174242262885478	1	0.44972191323693	0.00316852293265832
map00520	Amino sugar and nucleotide sugar metabolism	KEGG	274	0.0014667022472084	1	0.449960721782447	0.00316852293265832
map03070	Bacterial secretion system	KEGG	75	0.00201352118590465	1	0.479569892473118	0.00316852293265832
map02026	Biofilm formation - Escherichia coli	KEGG	67	0.00134251073210608	1	0.48343258512228	0.00316852293265832
map02024	Quorum sensing	KEGG	338	0.00539183052862574	1	0.501152565356193	0.00316852293265832
map04214	Apoptosis - fly	KEGG	57	0.00481456712911825	1	0.505376344086022	0.00316852293265832
map00561	Glycerolipid metabolism	KEGG	129	0.00447344716952241	1	0.553630503775493	0.00316852293265832
map00051	Fructose and mannose metabolism	KEGG	166	0.00499192448870467	1	0.555003005895148	0.00316852293265832
map00600	Sphingolipid metabolism	KEGG	77	0.00638474742525136	1	0.566719748419566	0.00316852293265832
map05111	Biofilm formation - Vibrio cholerae	KEGG	114	0.00157073755656411	1	0.575710472639386	0.00316852293265832
map00140	Steroid hormone biosynthesis	KEGG	146	0.00192044170232617	1	0.597849462365591	0.00316852293265832
map02025	Biofilm formation - Pseudomonas aeruginosa	KEGG	98	0.00141807642541771	1	0.602150537634409	0.00316852293265832
map00500	Starch and sucrose metabolism	KEGG	143	0.00141759555282391	1	0.608159908263028	0.00316852293265832
map00650	Butanoate metabolism	KEGG	160	0.00549891063819779	1	0.614291772180658	0.00316852293265832
map00620	Pyruvate metabolism	KEGG	164	0.00489451942033017	1	0.615733484314485	0.00316852293265832
map00480	Glutathione metabolism	KEGG	95	0.00137157178005484	1	0.629707635032726	0.00316852293265832
map00260	Glycine, serine and threonine metabolism	KEGG	157	0.00147236996613862	1	0.644363796171095	0.00316852293265832
map00470	D-Amino acid metabolism	KEGG	120	0.00229523059748246	1	0.647010189894772	0.00316852293265832
map00910	Nitrogen metabolism	KEGG	87	0.00135977325572046	1	0.647311827956989	0.00316852293265832
map02010	ABC transporters	KEGG	653	0.00175119820710365	1	0.674847947598329	0.00316852293265832
map04122	Sulfur relay system	KEGG	40	0.000975740659691086	1	0.683064516129032	0.00316852293265832
