name	description	database	size	setRank	pSetRank	correctedPValue	adjustedPValue
map01200	Carbon metabolism	KEGG	479	0.0742989060083057	8.50474595621986e-16	0.0102316560860724	0.000159640519592135
map00250	Alanine, aspartate and glutamate metabolism	KEGG	98	0.0556345938900426	7.4136878997781e-13	0.210877818011478	0.000159640519592135
map01230	Biosynthesis of amino acids	KEGG	366	0.0521192374498475	3.11297808862912e-12	0.29532221170142	0.000159640519592135
map00710	Carbon fixation in photosynthetic organisms	KEGG	59	0.0484012434145485	1.52256935802504e-11	1	0.000159640519592135
map01240	Biosynthesis of cofactors	KEGG	703	0.0481956832283146	1.66015398227852e-11	0.0157371164759536	0.000159640519592135
map00190	Oxidative phosphorylation	KEGG	239	0.034908344452264	1.02412041058724e-08	0.000414952592004687	0.000159640519592135
map00010	Glycolysis / Gluconeogenesis	KEGG	137	0.0349038194263601	1.02412041058724e-08	0.387806250853192	0.000159640519592135
map00230	Purine metabolism	KEGG	318	0.0274621568330806	7.20312614955908e-07	0.000605215891313054	0.000159640519592135
map04066	HIF-1 signaling pathway	KEGG	91	0.020718650373509	6.08140323420495e-05	0.987012987012987	0.000159640519592135
map00270	Cysteine and methionine metabolism	KEGG	189	0.0165373103435062	0.00136583843738758	0.218666503755114	0.000159640519592135
map00030	Pentose phosphate pathway	KEGG	120	0.0152025196660671	0.00394482439430341	0.266764879882144	0.000159640519592135
map00240	Pyrimidine metabolism	KEGG	174	0.0146655457725348	0.00609299334267345	0.207509430809279	0.000159640519592135
map04070	Phosphatidylinositol signaling system	KEGG	84	0.0120040897147405	0.0584387099868294	1	0.000159640519592135
map00562	Inositol phosphate metabolism	KEGG	123	0.0117858686624989	0.0705740658310992	0.280970222835733	0.000159640519592135
map00521	Streptomycin biosynthesis	KEGG	45	0.0113639005056107	0.102307479565348	0.904761904761905	0.000159640519592135
map04071	Sphingolipid signaling pathway	KEGG	97	0.0113041497202837	0.107507391377781	0.369505502205016	0.000159640519592135
map04217	Necroptosis	KEGG	107	0.0101814152268883	0.296324339892301	0.27108171850226	0.000159640519592135
map01250	Biosynthesis of nucleotide sugars	KEGG	411	0.00990707689871732	0.379965333544826	0.0446790323923819	0.000159640519592135
